,Ticker,SMA200_value,SMA150_value,SMA50_value,SMA21_value,SMA200_percent,SMA50_percent,EPS_QoQ_percent,Sales_QoQ_percent,prev_close,week52_high,week52_low,Inst. Ownership,Shares Outstanding,volume,Relative Strength Value,SMA50_greater_SMA150_rule (1st),SMA50_greater_SMA150_rule_score,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule (1st),SMA150_greater_SMA200_rule_score,SMA150_greater_SMA200_rule_nvalue,week52_span_rule (1st),week52_span_rule_score,week52_span_rule_nvalue,rs_value_rule (1st),rs_value_rule_score,rs_value_rule_nvalue,overextended_sma21_rule (1st),overextended_sma21_rule_percentage,overextended_sma21_rule_score,overextended_sma21_rule_nvalue,liquidity_rule (1st),liquidity_rule_score,liquidity_rule_nvalue,close_above_52weekhigh_rule (1st),close_above_52weekhigh_rule_score,close_above_52weekhigh_rule_nvalue,prev_close_rule (1st),prev_close_rule_score,prev_close_rule_nvalue,SMA200_slope_rule (1st),SMA200_slope_rul_score,SMA200_slope_rul_nvalue,inst_ownership_rule (1st),inst_ownership_rule_score,inst_ownership_rule_nvalue,close_greater_SMA50_rule (1st),close_greater_SMA50_rule_score,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule (1st),sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule (2nd),eps_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_nvalue,Primary Passed Tests,Secondary Passed Tests,Lwowski Rating,N-Value Rating
1363,SSTK,73.58,77.84,89.03,89.28,0.53,0.16,4.72,0.09,93.35,99.0,33.65,0.66,36240000.0,508649.0,13.0,True,1178.0,8192.0,True,237.0,4096.0,True,1567.0,2048.0,True,12288.0,1024.0,True,0.045586917562723935,2.0,512,True,1.0,256,True,33.0,128.0,True,16.0,64.0,True,0.0,32.0,True,195.0,16.0,True,0.0,8.0,False,0.0,0.0,True,50.0,2,11,1,15567.0,16378.0
1441,AMAT,93.48,104.33,122.57,132.23,0.63,0.15,0.27,0.24,135.0,143.0,46.89,0.83,915000000.0,8023495.0,11.0,True,1432.0,8192.0,True,475.0,4096.0,True,1699.0,2048.0,True,10240.0,1024.0,True,0.020948347576193075,14.0,512,True,7.0,256,True,33.0,128.0,True,17.0,64.0,True,0.0,32.0,True,250.0,16.0,True,1.0,8.0,False,0.0,0.0,True,1.0,2,11,1,14169.0,16378.0
1026,TPX,28.68,30.84,36.83,37.5,0.5,0.12,2.14,0.21,38.86,39.0,10.2,0.96,205200000.0,1602336.0,10.0,True,1591.0,8192.0,True,308.0,4096.0,True,2650.0,2048.0,True,9216.0,1024.0,True,0.03626666666666665,7.0,512,True,3.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,291.0,16.0,True,0.0,8.0,False,0.0,0.0,True,22.0,2,11,1,14151.0,16378.0
988,RRR,25.35,27.65,32.92,33.79,0.58,0.11,5.05,-0.26,34.58,36.0,8.34,0.95,70860000.0,565583.0,9.0,True,1561.0,8192.0,True,372.0,4096.0,True,3256.0,2048.0,True,8192.0,1024.0,True,0.023379698135543036,13.0,512,True,6.0,256,True,36.0,128.0,True,18.0,64.0,True,0.0,32.0,True,288.0,16.0,True,0.0,8.0,False,0.0,0.0,True,54.0,2,11,1,13796.0,16378.0
1260,ATKR,46.54,54.82,70.77,70.94,0.79,0.07,1.49,0.14,72.53,74.0,20.54,1.0,46920000.0,363130.0,8.0,True,2383.0,8192.0,True,729.0,4096.0,True,2379.0,2048.0,True,7168.0,1024.0,True,0.022413307020016964,13.0,512,True,7.0,256,True,39.0,128.0,True,20.0,64.0,True,0.0,32.0,True,304.0,16.0,True,0.0,8.0,False,0.0,0.0,True,15.0,2,11,1,13057.0,16378.0
1022,TX,28.68,31.61,36.15,38.23,0.55,0.14,7.52,0.15,38.44,40.0,12.48,0.2,196310000.0,362754.0,10.0,True,1177.0,8192.0,True,418.0,4096.0,True,1890.0,2048.0,True,9216.0,1024.0,True,0.005493068270991391,22.0,512,True,11.0,256,True,36.0,128.0,True,18.0,64.0,True,0.0,32.0,True,48.0,16.0,True,1.0,8.0,False,0.0,0.0,True,82.0,2,11,1,12919.0,16378.0
1305,PAG,63.65,67.16,78.41,81.0,0.45,0.13,0.96,-0.01,84.85,85.0,28.96,0.39,81180000.0,252858.0,10.0,True,1372.0,8192.0,True,226.0,4096.0,True,1559.0,2048.0,True,9216.0,1024.0,True,0.047530864197530796,1.0,512,True,1.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,109.0,16.0,True,1.0,8.0,False,0.0,0.0,True,9.0,2,11,1,12557.0,16378.0
1473,AGCO,107.67,117.15,138.24,143.48,0.57,0.12,2.23,0.08,148.77,149.0,44.92,0.82,75000000.0,470638.0,9.0,True,1475.0,8192.0,True,361.0,4096.0,True,2028.0,2048.0,True,8192.0,1024.0,True,0.03686925006969627,6.0,512,True,3.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,246.0,16.0,True,1.0,8.0,False,0.0,0.0,True,23.0,2,11,1,12398.0,16378.0
857,AMKR,17.27,19.03,23.31,23.94,0.55,0.09,0.27,0.16,24.77,26.0,8.64,0.39,242340000.0,1500193.0,8.0,True,1842.0,8192.0,True,417.0,4096.0,True,1650.0,2048.0,True,7168.0,1024.0,True,0.03467000835421881,7.0,512,True,4.0,256,True,35.0,128.0,True,17.0,64.0,True,0.0,32.0,True,109.0,16.0,True,1.0,8.0,False,0.0,0.0,True,1.0,2,11,1,11251.0,16378.0
1559,KSU,205.3,213.59,234.44,259.65,0.34,0.15,0.39,-0.05,263.74,267.0,123.93,0.89,91290000.0,1608280.0,10.0,True,800.0,8192.0,True,165.0,4096.0,True,599.0,2048.0,True,9216.0,1024.0,True,0.015751973810899413,17.0,512,True,8.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,269.0,16.0,True,1.0,8.0,False,0.0,0.0,True,2.0,2,11,1,11138.0,16378.0
1375,LEN,83.21,84.85,93.76,101.83,0.3,0.13,1.51,0.18,104.86,106.0,39.82,0.95,309020000.0,2073899.0,9.0,True,860.0,8192.0,True,81.0,4096.0,True,1223.0,2048.0,True,8192.0,1024.0,True,0.029755474810959453,10.0,512,True,5.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,288.0,16.0,True,1.0,8.0,False,0.0,0.0,True,15.0,2,11,1,10736.0,16378.0
1193,XEC,43.09,49.08,61.54,61.01,0.64,0.07,1.09,-0.34,61.92,68.0,18.49,0.95,100070000.0,541384.0,6.0,True,2080.0,8192.0,True,569.0,4096.0,True,2471.0,2048.0,True,5120.0,1024.0,True,0.014915587608588817,17.0,512,True,9.0,256,True,27.0,128.0,True,14.0,64.0,True,0.0,32.0,True,288.0,16.0,True,0.0,8.0,False,0.0,0.0,True,10.0,2,11,1,10605.0,16378.0
1244,HIBB,53.57,57.08,68.35,70.11,0.54,0.06,3.0,0.2,72.45,76.0,11.54,0.95,16540000.0,284328.0,3.0,True,1617.0,8192.0,True,268.0,4096.0,True,6045.0,2048.0,True,2048.0,1024.0,True,0.03337612323491661,8.0,512,True,4.0,256,True,35.0,128.0,True,17.0,64.0,True,0.0,32.0,True,288.0,16.0,True,0.0,8.0,False,0.0,0.0,True,31.0,2,11,1,10361.0,16378.0
1497,CDW,141.14,145.81,162.04,167.91,0.33,0.11,0.3,0.09,174.25,176.0,97.81,0.94,142600000.0,577756.0,8.0,True,912.0,8192.0,True,136.0,4096.0,True,163.0,2048.0,True,7168.0,1024.0,True,0.03775832291108334,6.0,512,True,3.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,285.0,16.0,True,1.0,8.0,False,0.0,0.0,True,1.0,2,11,1,8736.0,16378.0
1501,MEDP,140.24,148.53,163.38,166.87,0.35,0.11,0.71,0.13,173.8,178.0,76.17,0.78,35580000.0,147104.0,7.0,True,819.0,8192.0,True,242.0,4096.0,True,824.0,2048.0,True,6144.0,1024.0,True,0.04152933421226108,4.0,512,True,2.0,256,True,39.0,128.0,True,19.0,64.0,True,0.0,32.0,True,234.0,16.0,True,1.0,8.0,False,0.0,0.0,True,6.0,2,11,1,8334.0,16378.0
1189,MDC,48.95,50.76,57.05,59.03,0.32,0.09,0.54,0.11,61.67,62.0,21.54,0.76,75160000.0,512931.0,6.0,True,1015.0,8192.0,True,151.0,4096.0,True,1489.0,2048.0,True,5120.0,1024.0,True,0.044723022192105714,3.0,512,True,1.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,227.0,16.0,True,1.0,8.0,False,0.0,0.0,True,4.0,2,11,1,8074.0,16378.0
1209,KFY,46.52,51.78,62.76,62.68,0.56,0.07,1.59,-0.1,64.81,66.0,25.39,0.95,54010000.0,174689.0,5.0,True,1737.0,8192.0,True,463.0,4096.0,True,1146.0,2048.0,True,4096.0,1024.0,True,0.033982131461391236,8.0,512,True,4.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,288.0,16.0,True,0.0,8.0,False,0.0,0.0,True,16.0,2,11,1,7818.0,16378.0
1553,ODFL,208.27,212.96,230.66,241.28,0.23,0.11,0.34,0.06,249.02,249.0,124.17,0.73,117110000.0,652454.0,7.0,True,681.0,8192.0,True,92.0,4096.0,True,416.0,2048.0,True,6144.0,1024.0,True,0.03207891246684354,9.0,512,True,4.0,256,True,43.0,128.0,True,21.0,64.0,True,0.0,32.0,True,218.0,16.0,True,1.0,8.0,False,0.0,0.0,True,2.0,2,11,1,7631.0,16378.0
1457,EXR,118.27,119.85,130.62,135.02,0.25,0.12,0.38,0.05,139.27,141.0,81.81,0.97,131030000.0,707706.0,7.0,True,736.0,8192.0,True,55.0,4096.0,True,70.0,2048.0,True,6144.0,1024.0,True,0.031476818249148275,9.0,512,True,5.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,294.0,16.0,True,1.0,8.0,False,0.0,0.0,True,2.0,2,11,1,7377.0,16378.0
1223,SF,51.71,56.18,64.67,65.13,0.46,0.08,0.43,0.1,68.2,68.0,26.25,0.89,106030000.0,375270.0,5.0,True,1238.0,8192.0,True,354.0,4096.0,True,1135.0,2048.0,True,4096.0,1024.0,True,0.04713649623829276,1.0,512,True,1.0,256,True,43.0,128.0,True,22.0,64.0,True,0.0,32.0,True,269.0,16.0,True,0.0,8.0,False,0.0,0.0,True,3.0,2,11,1,7162.0,16378.0
989,SEM,27.46,29.27,33.44,34.14,0.41,0.09,1.4,0.06,34.41,37.0,13.58,0.78,130270000.00000001,1227421.0,5.0,True,1167.0,8192.0,True,270.0,4096.0,True,1300.0,2048.0,True,4096.0,1024.0,True,0.007908611599296896,21.0,512,True,10.0,256,True,31.0,128.0,True,15.0,64.0,True,0.0,32.0,True,234.0,16.0,True,0.0,8.0,False,0.0,0.0,True,14.0,2,11,1,7158.0,16378.0
1093,SKY,35.16,37.83,44.92,45.29,0.41,0.05,0.27,0.1,46.63,47.0,15.52,0.98,56700000.0,300118.0,4.0,True,1535.0,8192.0,True,311.0,4096.0,True,1673.0,2048.0,True,3072.0,1024.0,True,0.029587105321263046,10.0,512,True,5.0,256,True,41.0,128.0,True,21.0,64.0,True,0.0,32.0,True,298.0,16.0,True,0.0,8.0,False,0.0,0.0,True,1.0,2,11,1,6967.0,16378.0
1588,KLAC,269.03,290.5,314.09,331.28,0.4,0.1,0.23,0.09,345.1,355.0,148.59,0.91,154270000.0,1226339.0,5.0,True,665.0,8192.0,True,327.0,4096.0,True,888.0,2048.0,True,4096.0,1024.0,True,0.041716976575706506,4.0,512,True,2.0,256,True,38.0,128.0,True,19.0,64.0,True,0.0,32.0,True,275.0,16.0,True,1.0,8.0,False,0.0,0.0,True,1.0,2,11,1,6316.0,16378.0
657,ISBC,11.09,12.17,14.28,14.54,0.45,0.07,0.67,-0.09,14.9,15.0,6.85,0.75,236690000.0,1407071.0,4.0,True,1420.0,8192.0,True,399.0,4096.0,True,643.0,2048.0,True,3072.0,1024.0,True,0.0247592847317745,12.0,512,True,6.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,224.0,16.0,True,0.0,8.0,False,0.0,0.0,True,5.0,2,11,1,5844.0,16378.0
1521,AVY,158.48,166.37,182.51,187.44,0.33,0.09,0.18,0.12,196.54,197.0,100.48,0.91,83400000.0,611268.0,5.0,True,795.0,8192.0,True,204.0,4096.0,True,361.0,2048.0,True,4096.0,1024.0,True,0.048548868971404154,1.0,512,True,0.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,275.0,16.0,True,1.0,8.0,False,0.0,0.0,True,2.0,2,11,1,5798.0,16378.0
1015,IRM,30.82,32.16,36.18,37.25,0.27,0.08,5.54,-0.02,37.91,38.0,21.92,0.83,288420000.0,1189989.0,5.0,True,1024.0,8192.0,True,178.0,4096.0,True,82.0,2048.0,True,4096.0,1024.0,True,0.017718120805369036,16.0,512,True,8.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,250.0,16.0,True,0.0,8.0,False,0.0,0.0,True,60.0,2,11,1,5777.0,16378.0
633,VLY,10.43,11.41,13.44,13.68,0.44,0.06,1.61,-0.03,13.93,14.0,6.6,0.62,403870000.0,2012495.0,4.0,True,1457.0,8192.0,True,385.0,4096.0,True,559.0,2048.0,True,3072.0,1024.0,True,0.01827485380116959,15.0,512,True,8.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,182.0,16.0,True,0.0,8.0,False,0.0,0.0,True,16.0,2,11,1,5757.0,16378.0
1623,FCNCA,616.24,686.16,815.1,831.12,0.5,0.05,0.43,0.07,850.29,862.0,310.97,0.49,9810000.0,64302.0,3.0,True,1539.0,8192.0,True,465.0,4096.0,True,1358.0,2048.0,True,2048.0,1024.0,True,0.02306526133410333,13.0,512,True,7.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,141.0,16.0,True,0.0,8.0,False,0.0,0.0,True,3.0,2,11,1,5634.0,16378.0
1433,J,109.68,114.11,124.04,129.64,0.28,0.1,0.46,0.01,134.43,135.0,71.6,0.88,129970000.0,890046.0,5.0,True,713.0,8192.0,True,165.0,4096.0,True,269.0,2048.0,True,4096.0,1024.0,True,0.036948472693613246,6.0,512,True,3.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,266.0,16.0,True,1.0,8.0,False,0.0,0.0,True,3.0,2,11,1,5585.0,16378.0
1632,GOOGL,1837.45,1927.52,2087.49,2140.2,0.3,0.09,0.6,0.23,2244.62,2271.0,1210.41,0.81,675580000.0,1279817.0,5.0,True,680.0,8192.0,True,201.0,4096.0,True,258.0,2048.0,True,4096.0,1024.0,True,0.0487898327259135,1.0,512,True,0.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,243.0,16.0,True,1.0,8.0,False,0.0,0.0,True,5.0,2,11,1,5546.0,16378.0
1633,GOOG,1845.12,1936.33,2099.63,2151.28,0.3,0.09,0.43,0.23,2254.79,2286.0,1216.34,0.68,686470000.0,1164466.0,5.0,True,691.0,8192.0,True,202.0,4096.0,True,261.0,2048.0,True,4096.0,1024.0,True,0.04811554051541397,1.0,512,True,0.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,202.0,16.0,True,1.0,8.0,False,0.0,0.0,True,3.0,2,11,1,5517.0,16378.0
1618,ASML,491.28,529.58,578.05,615.98,0.39,0.1,0.2,0.05,630.43,640.0,274.1,0.19,416500000.0,710448.0,4.0,True,750.0,8192.0,True,319.0,4096.0,True,821.0,2048.0,True,3072.0,1024.0,True,0.023458553849150836,13.0,512,True,6.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,45.0,16.0,True,1.0,8.0,False,0.0,0.0,True,0.0,2,11,1,5087.0,16378.0
1246,WDC,53.38,58.53,68.89,68.9,0.43,0.04,1.43,-0.07,71.43,73.0,33.71,0.8,305000000.0,3556059.0,3.0,True,1450.0,8192.0,True,395.0,4096.0,True,613.0,2048.0,True,2048.0,1024.0,True,0.03671988388969522,6.0,512,True,3.0,256,True,39.0,128.0,True,19.0,64.0,True,0.0,32.0,True,240.0,16.0,True,0.0,8.0,False,0.0,0.0,True,14.0,2,11,1,4827.0,16378.0
764,KIM,15.5,16.91,19.0,19.09,0.37,0.07,1.09,-0.09,19.45,20.0,8.3,0.88,430100000.0,4319289.0,3.0,True,1012.0,8192.0,True,373.0,4096.0,True,913.0,2048.0,True,2048.0,1024.0,True,0.018858040859088498,15.0,512,True,8.0,256,True,38.0,128.0,True,19.0,64.0,True,0.0,32.0,True,266.0,16.0,True,0.0,8.0,False,0.0,0.0,True,10.0,2,11,1,4702.0,16378.0
804,FLR,16.85,18.82,20.89,22.04,0.45,0.07,0.61,-0.17,22.58,23.0,7.21,0.71,140650000.0,1394882.0,2.0,True,901.0,8192.0,True,479.0,4096.0,True,1872.0,2048.0,True,1024.0,1024.0,True,0.024500907441016295,12.0,512,True,6.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,211.0,16.0,True,1.0,8.0,False,0.0,0.0,True,5.0,2,11,1,4571.0,16378.0
1477,CE,131.28,136.57,146.9,150.62,0.26,0.07,32.79,0.11,154.54,155.0,72.26,0.99,115640000.0,768347.0,3.0,True,620.0,8192.0,True,165.0,4096.0,True,588.0,2048.0,True,2048.0,1024.0,True,0.02602576019120958,12.0,512,True,6.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,301.0,16.0,True,0.0,8.0,False,0.0,0.0,True,362.0,2,11,1,4165.0,16378.0
1194,PFG,50.99,54.23,59.99,60.74,0.29,0.08,0.59,-0.07,62.88,63.0,28.43,0.72,274700000.0,947862.0,3.0,True,870.0,8192.0,True,260.0,4096.0,True,675.0,2048.0,True,2048.0,1024.0,True,0.03523213697728022,7.0,512,True,4.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,214.0,16.0,True,0.0,8.0,False,0.0,0.0,True,5.0,2,11,1,4146.0,16378.0
1437,AJG,117.62,121.12,125.55,128.04,0.19,0.09,1.12,-0.01,132.35,134.0,74.82,0.86,192800000.0,552278.0,4.0,True,300.0,8192.0,True,122.0,4096.0,True,153.0,2048.0,True,3072.0,1024.0,True,0.0336613558263043,8.0,512,True,4.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,259.0,16.0,True,0.0,8.0,False,0.0,0.0,True,10.0,2,11,1,3989.0,16378.0
